48,13.903236389160156
49,13.917715072631836
50,13.926287651062012
51,13.947354316711426
52,13.986639022827148
53,14.027941703796387
54,14.060508728027344
55,14.081496238708496
56,14.100830078125
57,14.103827476501465
58,14.102643013000488
59,14.069727897644043
60,14.051137924194336
61,14.025166511535645
62,14.023309707641602
63,14.016427993774414
64,14.007024765014648
65,14.014784812927246
66,14.033442497253418
67,14.05923080444336
68,14.074546813964844
69,14.088757514953613
70,14.105857849121094
71,14.1301851272583
