0,8.783607482910156
1,8.783937454223633
2,8.784090042114258
3,8.784152984619139
4,8.784173965454103
5,8.784181594848633
6,8.784186363220215
7,8.784209251403809
8,8.784198760986326
9,8.784200668334961
10,8.784200668334961
11,8.784211158752441
12,8.784231185913086
13,8.784237861633299
14,8.784236907958983
15,8.784238815307617
16,8.784242630004883
17,8.78424072265625
18,8.784237861633299
19,8.784235000610353
20,8.78421688079834
21,8.784215927124022
22,8.784235000610353
23,8.784219741821289
24,1.2013585567474363
25,1.008131742477417
26,0.9214341640472412
27,0.9390109777450562
28,0.9327617883682252
29,0.9133459329605104
30,0.8799960613250732
31,0.8200193643569946
32,0.7964448928833008
33,0.8060753345489502
34,0.8300173282623291
35,0.8664354085922241
36,0.922473669052124
37,0.9976743459701538
38,1.0594658851623535
39,1.0861544609069824
40,1.0875179767608645
41,1.0781195163726809
42,1.0630668401718142
43,1.0465174913406372
44,1.0301010608673096
45,0.9993942975997924
46,0.9466389417648317
47,0.9259645938873292
48,12.254426956176758
49,12.254426956176758
50,12.254426956176758
51,12.254427909851074
52,12.254427909851074
53,12.254427909851074
54,12.254427909851074
55,12.254427909851074
56,12.254427909851074
57,12.254427909851074
58,12.254427909851074
59,12.254426956176758
60,12.254427909851074
61,12.254426956176758
62,12.254426956176758
63,12.254426956176758
64,12.254426956176758
65,12.254426956176758
66,12.254426956176758
67,12.254426956176758
68,12.254426956176758
69,12.254426956176758
70,12.254426956176758
71,12.254426956176758
72,4.885338306427002
73,4.213387966156007
74,4.165407180786134
75,4.163003444671632
76,4.162169456481934
77,4.161738872528076
78,4.1615262031555185
79,4.161574840545653
80,4.1614251136779785
81,4.161341667175293
82,4.161309242248535
83,4.161198139190674
84,4.1611905097961435
85,4.161148071289063
86,4.1611852645874015
87,4.161172866821288
88,4.1611576080322275
89,4.161196708679198
90,4.161241054534912
91,4.161288261413573
92,4.1612868309021005
93,4.161300182342528
94,4.1614651679992685
95,4.161409378051759
96,8.837687492370605
97,8.837688446044922
98,8.837688446044922
99,8.837688446044922
100,8.837688446044922
101,8.837688446044922
102,8.837688446044922
103,8.837688446044922
104,8.837688446044922
105,8.837688446044922
106,8.837688446044922
107,8.837688446044922
108,8.837688446044922
109,8.837688446044922
110,8.837688446044922
111,8.837688446044922
112,8.837688446044922
113,8.837688446044922
114,8.837688446044922
115,8.837688446044922
116,8.837688446044922
117,8.837688446044922
118,8.837688446044922
119,8.837688446044922
120,3.106806993484497
121,2.4322733879089355
122,2.1575255393981934
123,2.059643507003784
124,2.0212664604187007
125,2.004412174224853
126,1.99614417552948
127,1.9894751310348509
128,1.9890581369400024
129,1.987621545791626
130,1.9865068197250368
131,1.9840986728668213
132,1.986699223518372
133,1.9873505830764768
134,1.9883875846862795
135,1.98875629901886
136,1.9888442754745483
137,1.9897505044937132
138,1.9911043643951416
139,1.992739200592041
140,1.9900676012039185
141,1.9891552925109863
142,1.9875646829605105
143,1.9902857542037964
144,4.249000549316406
145,3.9248752593994136
146,3.904951810836792
147,3.898581504821777
148,3.8958246707916264
149,3.894476890563965
150,3.8937482833862314
151,3.8938825130462646
152,3.893317222595215
153,3.893028259277344
154,3.892887592315674
155,3.8925809860229488
156,3.8926944732666016
157,3.8926498889923096
158,3.892778873443604
159,3.8928101062774663
160,3.8928282260894775
161,3.89297080039978
162,3.8931453227996826
163,3.8933413028717037
164,3.893220663070679
165,3.8932487964630127
166,3.893909692764282
167,3.893702745437622
168,1.5087765455245972
169,1.2466692924499512
170,1.1145217418670654
171,1.0360461473464966
172,0.9002169966697693
173,0.8104090094566345
174,0.7736764550209045
175,0.7565614581108093
176,0.754011869430542
177,0.7489692568778992
178,0.7450724244117737
179,0.7403755784034729
180,0.735159695148468
181,0.7307103276252747
182,0.7286449670791626
183,0.7273305654525757
184,0.7262598276138306
185,0.726313591003418
186,0.7272112369537354
187,0.7286031246185303
188,0.7313401103019714
189,0.7337914109230042
190,0.7327539324760437
191,0.7389853596687317
