0,8.783607482910156
1,8.783937454223633
2,8.784090042114258
3,8.78415298461914
4,8.784173965454102
5,8.784181594848633
6,8.784186363220215
7,8.784209251403809
8,8.784198760986328
9,8.784200668334961
10,8.784200668334961
11,8.784211158752441
12,8.784231185913086
13,8.7842378616333
14,8.784236907958984
15,8.784238815307617
16,8.784242630004883
17,8.78424072265625
18,8.7842378616333
19,8.784235000610352
20,8.78421688079834
21,8.784215927124023
22,8.784235000610352
23,8.784219741821289
